period,year,month,headline,pub_date,happiness_score,matched_words,total_words,coverage_ratio
After,2010,2,New Muscles and Pounds Boost an American Ice Dancer’s Outlook,2010-02-16T23:41:32+0000,5.96,11,11,1.0
After,2010,2,Hanson to Replace Vento With a Dos Caminos,2010-02-12T18:56:31+0000,5.23,5,8,0.6
After,2010,2,Security and Eager Crowds Greet Bollywood Film,2010-02-12T18:22:18+0000,5.92,6,7,0.9
After,2010,2,Berkshire Sells $8 Billion in Bonds,2010-02-05T13:03:24+0000,5.97,4,5,0.8
After,2010,2,‘Redesigning the Penny’,2010-02-27T15:24:12+0000,5.6,2,3,0.7
After,2010,2,Mavericks Surf Contest Is a Lesson in Nature’s Power,2010-02-15T17:38:44+0000,5.83,9,10,0.9
After,2010,2,New Deputy in San Jose May Foster Good Will With Vietnamese,2010-02-05T18:05:40+0000,5.71,10,11,0.9
After,2010,2,The Hotel Fire,2010-02-12T21:48:25+0000,4.98,3,3,1.0
After,2010,2,Michelle Obama Leads Campaign Against Obesity,2010-02-09T18:33:43+0000,5.3,5,6,0.8
After,2010,2,Calpers: Firms Mum on Placement Agents,2010-02-18T12:16:24+0000,5.6,4,6,0.7
After,2010,2,"Two Markets: One to Blame, One to View as Normal",2010-02-27T22:23:50+0000,5.2,10,10,1.0
After,2010,2,Framing Childhood,2010-02-25T17:11:07+0000,6.84,1,2,0.5
After,2010,2,Defense Tries to Undercut Prosecution Witness as Officers’ Brutality Trial Wraps Up,2010-02-17T04:13:16+0000,4.85,9,12,0.8
After,2010,2,The Brain Mistrust,2010-02-18T21:50:56+0000,5.75,2,3,0.7
After,2010,2,Buffett-Backed Chinese Automaker in Export Push,2010-02-23T10:53:09+0000,5.24,5,7,0.7
After,2010,2,Somali Pirates Seize Libyan Vessel,2010-02-04T09:39:58+0000,4.96,2,5,0.4
After,2010,2,$100 Million Bonus Plan at A.I.G. Draws Fire,2010-02-03T01:27:00+0000,5.8,9,9,1.0
After,2010,2,University of North Carolina Greensboro to Offer 3-Year Degree,2010-02-22T18:30:31+0000,5.74,8,9,0.9
After,2010,2,U.S. to Take On Turkey and Czech Republic in World Cup Warm-Up,2010-02-17T04:52:27+0000,5.69,13,14,0.9
After,2010,2,"‘We Wail With You, Haiti’",2010-02-27T02:00:00+0000,5.6,4,5,0.8
After,2010,2,Greek Yellow Split Pea Purée,2010-02-23T17:21:16+0000,5.21,4,6,0.7
After,2010,2,On the Schedule for Thursday: More Carolina Blues,2010-02-04T03:55:08+0000,5.36,8,8,1.0
After,2010,2,Lessons in Simplicity at an Arizona Bistro,2010-02-17T00:30:11+0000,5.57,6,7,0.9
After,2010,2,When Parks Must Rely on Private Money,2010-02-06T00:08:34+0000,5.89,7,7,1.0
After,2010,2,Paying for Innovation,2010-02-25T21:54:43+0000,5.11,2,3,0.7
After,2010,2,"Chugging, No. Canoodling, O.K.",2010-02-20T05:59:01+0000,4.48,3,5,0.6
After,2010,2,Film and Television Stars Align for Olivier Awards,2010-02-08T16:25:03+0000,6.32,6,8,0.8
After,2010,2,Black Leaders Push Obama for Jobs Bill,2010-02-11T03:16:39+0000,5.19,7,7,1.0
After,2010,2,Finding Her Name in the Program and on the Menu,2010-02-14T01:49:13+0000,5.55,10,10,1.0
After,2010,2,Report: Mort Zuckerman Mulling Senate Bid,2010-02-12T22:30:42+0000,4.91,3,6,0.5
After,2010,2,G.M. to Close Hummer After Sale Collapses,2010-02-24T20:57:12+0000,5.26,6,8,0.8
After,2010,2,"For WWS 543, Feb 24",2010-02-24T00:45:48+0000,5.19,2,3,0.7
After,2010,2,Lottery Numbers,2010-02-13T05:01:53+0000,6.21,2,2,1.0
After,2010,2,"The Reading Life: From London, Personal Ads With Bite and Style",2010-02-05T19:38:31+0000,5.73,11,11,1.0
After,2010,2,"Between the Musical Gems, Suburbs-vs.-Hollywood Asides",2010-02-07T23:13:43+0000,5.65,5,8,0.6
After,2010,2,League and Union Hold a Negotiating Session,2010-02-06T22:31:45+0000,5.51,7,7,1.0
After,2010,2,Horrid Job Number Coming,2010-02-22T17:36:05+0000,5.7,3,4,0.8
After,2010,2,"Sampler: Judge Defends Beleaguered Colleague, and Museum Ants Escape",2010-02-25T12:58:56+0000,5.65,5,9,0.6
After,2010,2,Sunday Breakfast Menu: Feb. 21,2010-02-20T20:43:53+0000,6.38,4,4,1.0
After,2010,2,Mad Hatters,2010-02-13T00:30:08+0000,2.6,1,2,0.5
After,2010,2,Tech Talk Podcast: The Buzz on Buzz,2010-02-18T00:41:23+0000,5.69,7,7,1.0
After,2010,2,Living and Dying in Albany,2010-02-05T03:29:23+0000,4.92,5,5,1.0
After,2010,2,Video Mad Libs With the Right Software,2010-02-25T00:59:44+0000,5.44,6,7,0.9
After,2010,2,Goodell Is Hopeful for Peace With Union,2010-02-06T00:40:08+0000,6.0,5,7,0.7
After,2010,2,Sidewalk Verse in St. Paul,2010-02-14T23:27:59+0000,5.42,5,5,1.0
After,2010,2,A Second Food Network,2010-02-19T14:52:53+0000,6.02,4,4,1.0
After,2010,2,"Vonn’s at Ease, but Never Far From the Edge",2010-02-10T21:43:11+0000,4.84,9,10,0.9
After,2010,2,"Real Estate Looks Risky, but Less So for Bargain Hunters",2010-02-19T19:02:28+0000,5.37,7,10,0.7
After,2010,2,"Restaurant Review: Restaurante de la Calle in Aranjuez, Spain",2010-02-18T18:19:24+0000,5.58,7,9,0.8
After,2010,2,"Dow Industrials Close Below 10,000",2010-02-08T14:02:17+0000,4.7,3,4,0.8
After,2010,2,A Hawk For All Seasons,2010-02-23T20:59:26+0000,5.86,4,5,0.8
After,2010,2,‘Hurt Locker’ Takes a Hit,2010-02-24T21:40:53+0000,4.44,5,5,1.0
After,2010,2,The Tao of Temple,2010-02-04T23:48:23+0000,5.35,3,4,0.8
After,2010,2,UBS Begins Reorganizing U.S. Wealth Management Unit,2010-02-05T13:09:10+0000,5.69,6,8,0.8
After,2010,2,Corrections,2010-02-28T02:23:46+0000,,0,1,0.0
After,2010,2,"President Returns to Nigeria, but Not to Work",2010-02-24T08:49:03+0000,4.91,7,8,0.9
After,2010,2,Corrections,2010-02-10T04:24:19+0000,,0,1,0.0
After,2010,2,"Rules Worth Following, for Everyone’s Sake",2010-02-01T21:34:08+0000,5.5,7,7,1.0
After,2010,2,American Women Know Canada’s Biggest Advantage,2010-02-25T02:34:01+0000,6.26,7,7,1.0
After,2010,2,Lorene Yue and Wai Gen Yee,2010-02-05T02:28:19+0000,5.08,2,6,0.3
After,2010,2,When Spell-Check Can’t Help,2010-02-02T16:24:22+0000,5.53,6,6,1.0
After,2010,2,"Less Risk, but Staying in Stocks",2010-02-18T00:18:11+0000,4.76,6,6,1.0
After,2010,2,Getting Faster With Age: Sam Shepard’s New Velocity,2010-02-12T23:14:30+0000,5.75,8,9,0.9
After,2010,2,How Important Is Your Spiritual Life?,2010-02-22T08:14:11+0000,5.97,6,6,1.0
After,2010,2,President of Goldman’s Power Unit Is Retiring,2010-02-25T21:57:44+0000,5.51,8,8,1.0
After,2010,2,Paterson Gives St. Vincent’s Hospital Another Loan,2010-02-08T03:01:39+0000,4.97,7,8,0.9
After,2010,2,Corrections,2010-02-27T02:29:49+0000,,0,1,0.0
After,2010,2,"Euroskeptic, Me",2010-02-15T22:47:09+0000,6.58,1,2,0.5
After,2010,2,Franchise Tags Hit the Nose,2010-02-26T18:29:32+0000,5.01,3,5,0.6
After,2010,2,Charges in Web Video Bring Unusual Rebuttal From F.D.I.C.,2010-02-15T03:01:53+0000,5.15,11,12,0.9
After,2010,2,Correction,2010-02-19T08:00:46+0000,4.44,1,1,1.0
After,2010,2,Children: Rate of Chronic Health Problems Rises,2010-02-19T18:15:31+0000,5.37,7,7,1.0
After,2010,2,Man of Constant Sorrow,2010-02-12T16:43:03+0000,4.72,4,4,1.0
After,2010,2,Haiti Frees 8 of 10 Detained Americans,2010-02-18T16:42:30+0000,5.17,3,5,0.6
After,2010,2,A Call for Stronger Sanctions,2010-02-08T20:53:58+0000,5.44,5,5,1.0
After,2010,2,Local Stop: Morningside Heights,2010-02-07T22:25:01+0000,5.0,3,4,0.8
After,2010,2,The Decline of St. Vincent’s Hospital,2010-02-02T15:48:45+0000,4.55,7,7,1.0
After,2010,2,Globetrotters Show That Ice Is No Obstacle,2010-02-09T19:37:32+0000,5.13,5,7,0.7
After,2010,2,The Saints Linebacker Who Speaks His Mind,2010-02-03T01:48:11+0000,5.72,6,7,0.9
After,2010,2,What We’re Reading…,2010-02-10T23:22:30+0000,5.71,4,4,1.0
After,2010,2,"Vook, Maker of Multimedia E-Books, Raises $2.5 Million",2010-02-19T17:29:31+0000,6.13,6,8,0.8
After,2010,2,Quotations of the Week,2010-02-13T21:29:03+0000,5.0,3,4,0.8
After,2010,2,"Another Win for BNP Paribas, Another Loss for ING",2010-02-17T11:14:36+0000,5.24,7,9,0.8
After,2010,2,Suggestions to Improve the Combine,2010-02-24T19:37:41+0000,5.62,4,5,0.8
After,2010,2,Ban on Hundreds of Iraqi Candidates Overturned,2010-02-03T14:56:57+0000,4.71,6,7,0.9
After,2010,2,"The Oil Bubble Controversy, Revisited",2010-02-22T13:37:27+0000,4.94,4,5,0.8
After,2010,2,Grooming for the Vancouver Olympics,2010-02-25T22:46:21+0000,5.63,4,5,0.8
After,2010,2,2 Million Displaced After Chile Quake,2010-02-28T18:29:26+0000,6.07,3,5,0.6
After,2010,2,Atomic Agency Views Iran’s Stepped-Up Enrichment of Uranium as a Violation,2010-02-12T03:28:32+0000,4.96,11,13,0.8
After,2010,2,Japan Telecom Backed by Carlyle Files for Bankruptcy,2010-02-18T10:03:23+0000,4.79,6,8,0.8
After,2010,2,Our Low-Tech Tax Code,2010-02-21T01:43:35+0000,4.82,5,5,1.0
After,2010,2,Video Shows SeaWorld Trainer With Orca Moments Before Her Death,2010-02-26T15:48:09+0000,5.27,7,10,0.7
After,2010,2,Snowboard Videos: Send Us Your Tricks,2010-02-09T17:41:16+0000,5.83,5,6,0.8
After,2010,2,In Progress: 'The Ricky Gervais Show',2010-02-12T15:50:50+0000,5.92,5,6,0.8
After,2010,2,Communicating With a Patient in a Vegetative State,2010-02-04T20:03:21+0000,5.34,6,8,0.8
After,2010,2,An Inquiring Mind Tracks a Reporter Named Hemingway,2010-02-03T12:30:11+0000,5.36,6,8,0.8
After,2010,2,Mann’s Fate in Climategate,2010-02-03T21:09:22+0000,5.11,3,5,0.6
After,2010,2,"'The Park,' Episode 2",2010-02-08T20:45:10+0000,5.94,3,3,1.0
After,2010,2,"Wieseltier vs. Sullivan, the Sequel",2010-02-12T18:30:43+0000,4.97,3,5,0.6
After,2010,2,Greece and the Banks: What Went Wrong?,2010-02-22T03:58:49+0000,4.96,7,7,1.0
After,2010,2,Corrections,2010-02-23T03:11:18+0000,,0,1,0.0
After,2010,2,Administration Rejects Insurer’s Defense of Rate Increases,2010-02-12T02:44:42+0000,5.3,6,8,0.8
After,2010,2,"Just This Once, It’s O.K. to Kiss and Tell",2010-02-09T21:36:53+0000,5.37,11,11,1.0
After,2010,2,The Early Word: More Snow?,2010-02-09T13:42:25+0000,5.75,5,5,1.0
After,2010,2,"Ian Carmichael, Comic British Actor, Dies at 89",2010-02-10T04:41:43+0000,5.17,6,7,0.9
After,2010,2,Stranger in a Familiar Land,2010-02-03T17:59:13+0000,5.5,5,5,1.0
After,2010,2,Olbermann vs. ‘Chipmunk’,2010-02-19T12:13:15+0000,4.6,1,3,0.3
After,2010,2,A Spiritual Connection to the Ships,2010-02-27T19:52:57+0000,5.62,6,6,1.0
After,2010,2,Correction,2010-02-26T15:24:59+0000,4.44,1,1,1.0
After,2010,2,Names of the Dead,2010-02-02T04:26:46+0000,4.31,4,4,1.0
After,2010,2,"For a Drugstore, ‘Nice’ Isn’t a Panacea",2010-02-25T21:44:51+0000,5.46,6,8,0.8
After,2010,2,A Reader’s Ode to the iPad,2010-02-12T17:53:04+0000,5.51,6,7,0.9
After,2010,2,Small Business Incentives Face a Hard Road in Congress,2010-02-12T23:39:48+0000,5.2,8,9,0.9
After,2010,2,"Positive Views of Israel, Brought to You by Israelis",2010-02-17T17:10:19+0000,5.63,9,9,1.0
After,2010,2,Chronic Disease Straining Medicare Budgets,2010-02-24T18:33:02+0000,3.7,3,5,0.6
After,2010,2,What We’re Reading …,2010-02-18T20:06:57+0000,5.71,4,4,1.0
After,2010,2,Harrah’s Moves to 4th-Quarter Profit,2010-02-26T11:06:43+0000,5.61,6,7,0.9
After,2010,2,Universal Music Names Grainge as Its Next Chief,2010-02-10T20:05:29+0000,5.95,7,8,0.9
After,2010,2,U.S. Wants to Know When Toyota Knew of Problems,2010-02-16T17:10:07+0000,5.17,10,10,1.0
After,2010,2,"Redemption, but Not for Jacobellis",2010-02-17T02:26:25+0000,4.44,3,5,0.6
After,2010,2,Davos Bankers Seek One Message on Volcker Rule,2010-02-02T07:14:32+0000,5.35,6,8,0.8
After,2010,2,Could Now Be the Time to Buy a New Toyota?,2010-02-09T18:30:24+0000,5.71,10,10,1.0
After,2010,2,Duane Reade and Its Road to Health,2010-02-23T07:47:53+0000,5.65,5,7,0.7
After,2010,2,Arrest of Prosecutor in Turkey Exposes Tensions Between Secular and Religious Turks,2010-02-20T21:55:32+0000,4.72,10,12,0.8
After,2010,2,Madoff’s Ex-Finance Chief to Give Up New Jersey Home,2010-02-02T11:15:44+0000,5.71,10,11,0.9
After,2010,2,Artistry at Root of Latest Controversy,2010-02-13T02:13:35+0000,5.08,5,6,0.8
After,2010,2,Burlington Northern Investors Approve Berkshire Deal,2010-02-11T20:01:15+0000,5.92,4,6,0.7
After,2010,2,A Look at Fashion Week 2010,2010-02-19T10:09:33+0000,5.42,5,5,1.0
After,2010,2,Blast From My Past,2010-02-16T20:27:45+0000,5.04,4,4,1.0
After,2010,2,Corrections,2010-02-18T04:01:29+0000,,0,1,0.0
After,2010,2,"The Wild, Musical West",2010-02-05T16:20:29+0000,5.84,4,4,1.0
After,2010,2,HSBC Said to Cancel Raise for C.E.O.,2010-02-24T11:21:23+0000,5.24,7,9,0.8
After,2010,2,"‘The Mountaintop,’ Play About Martin Luther King Jr., Planned for Broadway",2010-02-10T18:43:54+0000,5.68,10,11,0.9
After,2010,2,UEFA Considers Politics in Euro Draw,2010-02-08T20:19:21+0000,5.53,4,6,0.7
After,2010,2,Bigger Cheer for Early Super Bowl Ads,2010-02-01T03:44:54+0000,6.05,7,7,1.0
After,2010,2,‘Secret of Kells’ Gets U.S. Release Dates,2010-02-12T16:34:45+0000,5.53,7,8,0.9
After,2010,2,Is There an Ecological Unconscious?,2010-02-09T19:53:21+0000,4.63,4,5,0.8
After,2010,2,"Tesla Motors: Tight-Knit, Passionate and Grieving",2010-02-18T22:33:46+0000,5.57,4,7,0.6
After,2010,2,‘Evita’ Revival Planned for Broadway,2010-02-24T20:53:33+0000,6.0,4,5,0.8
After,2010,2,You’re So Vain,2010-02-27T17:11:12+0000,5.0,4,4,1.0
After,2010,2,U.S. Asks Justices to Review Tobacco Company Ruling,2010-02-20T02:38:53+0000,4.96,8,9,0.9
After,2010,2,Toyota Chief Agrees to Testify Before House Panel,2010-02-18T16:33:22+0000,5.68,6,8,0.8
After,2010,2,Hackers Hit Europe’s Carbon Market,2010-02-04T17:35:19+0000,5.46,5,6,0.8
After,2010,2,"It’s Not Political, but More Canadians Are Lefties",2010-02-16T02:20:06+0000,4.81,7,9,0.8
After,2010,2,"Ration Cards in Hand, Thousands Welcome Aid",2010-02-01T02:17:37+0000,6.16,6,7,0.9
After,2010,2,"List of Troubled Banks at 16-Year Peak, F.D.I.C. Says",2010-02-23T16:42:13+0000,5.04,12,12,1.0
After,2010,2,Knicks Find That Talent Is Hard to Beat,2010-02-11T02:52:25+0000,5.21,8,8,1.0
After,2010,2,One More Reason for Denials of Loan Modifications,2010-02-05T16:17:15+0000,5.26,6,8,0.8
After,2010,2,Brian Bedford to Direct ‘Earnest’ on Broadway,2010-02-15T22:19:21+0000,5.55,6,7,0.9
After,2010,2,What’s Next for Swiss Bank Secrecy?,2010-02-03T18:27:59+0000,5.46,6,7,0.9
After,2010,2,Avalanches in the Salang Pass,2010-02-09T21:57:05+0000,5.46,3,5,0.6
After,2010,2,"High Above Subway Repairs in Queens, but Deafened Anyway",2010-02-23T04:20:10+0000,5.59,7,9,0.8
After,2010,2,Wal-Mart Adds Its Clout to Movie Streaming,2010-02-22T18:40:56+0000,5.6,5,8,0.6
After,2010,2,Iran Policy Now More in Sync With Clinton’s Views,2010-02-17T00:33:12+0000,5.45,9,10,0.9
After,2010,2,Finding Your Way Can Mean Getting Lost,2010-02-06T00:37:41+0000,4.91,7,7,1.0
After,2010,2,"A Demographic Breakdown of Who Took, and Passed, the Test",2010-02-16T19:41:03+0000,4.76,9,10,0.9
After,2010,2,"In Helping Haiti, Pierre Garcon Wins Fans in Miami",2010-02-03T01:55:04+0000,6.13,7,9,0.8
After,2010,2,Deal Seen for Stake in China Investment Bank,2010-02-23T14:47:15+0000,5.58,8,8,1.0
After,2010,2,"From the Clash of White Dwarfs, the Birth of a Supernova",2010-02-22T20:29:05+0000,5.46,8,11,0.7
After,2010,2,Theater Talkback: Charles Isherwood Answers Readers’ Questions,2010-02-04T13:00:36+0000,5.96,5,7,0.7
After,2010,2,"W. E. Gordon, Creator of Link to Deep Space, Dies at 92",2010-02-27T17:28:44+0000,4.91,10,11,0.9
After,2010,2,Videos of Congressional Black Caucus Foundation Events,2010-02-13T21:23:30+0000,5.47,6,7,0.9
After,2010,2,Bites That Kill: Creating Informative Exhibits on Malaria,2010-02-24T19:37:45+0000,4.7,4,8,0.5
After,2010,2,The Ailey Extension,2010-02-25T23:18:14+0000,5.25,2,3,0.7
After,2010,2,Book Review Podcast: Cathleen Schine and Andrew Young,2010-02-12T20:14:03+0000,5.94,6,8,0.8
After,2010,2,Discovering Alaskan King Salmon,2010-02-19T16:36:51+0000,6.06,2,4,0.5
After,2010,2,"Speed Read for Tuesday, Feb. 9",2010-02-09T12:56:50+0000,5.62,5,5,1.0
After,2010,2,City Orders Reductions in Lengths of Parades,2010-02-23T05:40:33+0000,4.91,5,7,0.7
After,2010,2,Canada Wins Ice Dancing Gold,2010-02-23T07:15:02+0000,6.77,5,5,1.0
After,2010,2,St. Louis Blues,2010-02-02T03:00:13+0000,4.86,3,3,1.0
After,2010,2,New Charges Are Expected for Others in Terror Plot,2010-02-25T04:14:58+0000,4.96,9,9,1.0
After,2010,2,Lion’s Head Meatballs,2010-02-24T22:40:35+0000,5.73,3,4,0.8
After,2010,2,"After 10 Months, Chief of MySpace Steps Down",2010-02-11T07:57:12+0000,5.02,7,7,1.0
After,2010,2,Putting a Limit on Tuition Increases,2010-02-16T19:32:59+0000,5.37,5,6,0.8
After,2010,2,"The String Quartet, Reinvented",2010-02-26T15:50:29+0000,5.41,3,4,0.8
After,2010,2,"Bills Stalled, Hospitals Fear Rising Unpaid Care",2010-02-09T01:29:01+0000,4.37,5,7,0.7
After,2010,2,Morgan Stanley Sees Debt Problem Looming,2010-02-23T12:32:37+0000,4.42,5,6,0.8
After,2010,2,Binghamton Audit Nears Completion,2010-02-11T01:22:21+0000,6.78,1,4,0.2
After,2010,2,Islanders’ Victory Over the Lightning Keeps Tavares Happy in His Goal-Scoring Drought,2010-02-14T03:28:42+0000,6.15,11,13,0.8
After,2010,2,These Battle Lines Are Drawn in Yellow,2010-02-13T19:12:16+0000,5.07,7,7,1.0
After,2010,2,Judge Orders Galleon Defendants to Release Tapes,2010-02-10T03:33:37+0000,4.9,5,7,0.7
After,2010,2,The Rose Did Caper on Her Cheek,2010-02-17T00:26:02+0000,5.9,6,7,0.9
After,2010,2,Corrections,2010-02-07T02:21:50+0000,,0,1,0.0
After,2010,2,Nine to Know: Jeter’s Milestones,2010-02-26T14:00:40+0000,5.38,4,6,0.7
After,2010,2,‘Their Featured Speaker’,2010-02-06T15:19:50+0000,5.58,3,3,1.0
After,2010,2,House Closes for 2 Weeks; Senate In and Out,2010-02-09T20:16:32+0000,5.24,7,8,0.9
After,2010,2,Afghans Try to Reassure Tribal Elders on Offensive,2010-02-11T17:59:24+0000,4.89,4,8,0.5
After,2010,2,When the Mets Had Mettle,2010-02-26T20:38:42+0000,4.96,4,5,0.8
After,2010,2,Britain’s Deficit,2010-02-16T17:55:48+0000,4.63,3,3,1.0
After,2010,2,What Taylor Swift Looks Like When She’s Genuinely Surprised,2010-02-01T17:51:24+0000,5.82,9,10,0.9
After,2010,2,Countries Submit Emission Goals,2010-02-01T23:03:30+0000,6.03,3,4,0.8
After,2010,2,Good Energies Invests in Massachusetts Clean Energy Firm,2010-02-09T13:20:47+0000,6.29,6,8,0.8
After,2010,2,Canadian TV Switch Displeases Americans,2010-02-20T21:15:02+0000,6.01,4,5,0.8
After,2010,2,"One on One: Esther Dyson, Health Tech Investor and Space Tourist",2010-02-26T22:38:52+0000,5.84,10,11,0.9
After,2010,2,DotNetNuke Nabs $8 Million,2010-02-10T09:13:32+0000,7.38,1,3,0.3
After,2010,2,Forever Linked by One Play,2010-02-01T03:54:58+0000,5.91,5,5,1.0
After,2010,2,Justice Dept. Criticizes Latest Google Book Deal,2010-02-05T01:19:09+0000,6.71,5,7,0.7
After,2010,2,Inside the Rings,2010-02-14T16:27:47+0000,5.58,3,3,1.0
After,2010,2,Photo of the Week,2010-02-25T20:28:41+0000,5.47,4,4,1.0
After,2010,2,Signs of Rebound in Antiques Market,2010-02-17T23:36:12+0000,5.79,5,6,0.8
After,2010,2,Free In-Room Hotel Workouts,2010-02-24T17:00:33+0000,6.29,4,5,0.8
After,2010,2,Spyker Completes Deal for Saab,2010-02-24T07:58:44+0000,5.77,2,5,0.4
After,2010,2,Samurai Shopper | Seeing Red,2010-02-08T22:39:38+0000,6.14,3,4,0.8
After,2010,2,"On Amazon, Buy Buttons Still Off for Some Macmillan Titles",2010-02-04T19:30:20+0000,5.45,8,10,0.8
After,2010,2,Clinic Works to Include Ex-Inmates in Health Care’s Embrace,2010-02-05T04:38:16+0000,5.35,11,11,1.0
After,2010,2,"Tomlinson Is Available, but How Much Does He Have Left?",2010-02-23T00:48:47+0000,5.28,9,10,0.9
After,2010,2,Another Recession Casualty: Cuban Cigars,2010-02-23T00:52:56+0000,4.41,3,5,0.6
After,2010,2,Britain Won’t Pursue Legal Action Against Madoff,2010-02-02T16:54:35+0000,5.57,7,8,0.9
After,2010,2,"Wilson and Murtha, Together in Arms",2010-02-10T21:37:38+0000,5.67,5,6,0.8
After,2010,2,China Intensifies Tug of War With India on Nepal,2010-02-17T18:16:25+0000,4.97,6,9,0.7
After,2010,2,The Return of the Ski Bum,2010-02-19T23:59:47+0000,4.99,6,6,1.0
After,2010,2,Poet’s Home in Ohio May Carry Legacy,2010-02-05T22:51:03+0000,5.75,8,8,1.0
After,2010,2,"Though Absent, Apple Permeates Barcelona Fair",2010-02-15T02:39:25+0000,5.77,4,6,0.7
After,2010,2,Lawyer Calls Woods’s Remarks Counterproductive,2010-02-19T21:38:44+0000,5.07,5,6,0.8
After,2010,2,Wall Street Exchanges Turn Lower in Closing Minutes,2010-02-22T13:42:06+0000,5.03,8,8,1.0
After,2010,2,"Amid Postponements, U.S. Men’s Downhill Team Is Selected",2010-02-12T20:35:48+0000,5.55,8,10,0.8
After,2010,2,Vancouver’s Warm Welcome,2010-02-09T16:50:22+0000,6.06,4,4,1.0
After,2010,2,Investor Will Leave New York Times Board,2010-02-19T00:18:54+0000,5.61,7,7,1.0
After,2010,2,"In a Young Season, It’s Younger Players Who Are Standing Out",2010-02-06T20:32:14+0000,5.51,12,12,1.0
After,2010,2,Battle of Billionaires Has to Wait as Fickle Wind Delays the Race Start,2010-02-08T23:44:22+0000,4.83,11,13,0.8
After,2010,2,"Mets' Wright Trusts His Work Ethic, and His Sandwich",2010-02-27T02:15:47+0000,5.59,7,9,0.8
After,2010,2,What Is Printmaking Today? Philadelphia Dares to Ask,2010-02-04T23:06:30+0000,5.35,6,8,0.8
After,2010,2,"Answers From Chuck Scarborough, Part 2",2010-02-25T17:50:23+0000,5.38,4,5,0.8
After,2010,2,"For a French Imam, Islam’s True Enemy Is Radicalism",2010-02-13T01:49:41+0000,5.13,8,10,0.8
After,2010,2,More Casting Announced for ‘La Cage Aux Folles’ and ‘Fences’,2010-02-03T21:46:50+0000,5.1,6,10,0.6
After,2010,2,Greek Bourse Starts Trade Despite Protest,2010-02-23T10:25:26+0000,5.25,5,6,0.8
After,2010,2,Music Chronicle,2010-02-26T16:56:18+0000,6.74,2,2,1.0
After,2010,2,Michael Shannon Is Next Stage Manager of ‘Our Town’,2010-02-17T18:24:01+0000,5.52,8,9,0.9
After,2010,2,The Week in Pictures for Feb. 5,2010-02-05T23:10:11+0000,5.5,6,6,1.0
After,2010,2,Carolina-Duke Reflects a Changing Landscape,2010-02-10T02:19:20+0000,5.65,6,6,1.0
After,2010,2,Kirkus Gets a New Owner — From the N.B.A.,2010-02-10T23:40:25+0000,5.45,9,10,0.9
After,2010,2,U.S. Hockey G.M.  Burke Balances Grieving and the Games,2010-02-15T02:57:23+0000,5.39,9,11,0.8
After,2010,2,"Top Defense Officials Seek to End ‘Don’t Ask, Don’t Tell’",2010-02-02T17:17:59+0000,5.17,12,12,1.0
